,ID,answ,c_count,c_gend,c_len,c_pow,dif_cand_disc,dif_disc_both,dif_minus5,dif_plus5,dist,dist_in_char,is_punct,same_count,same_gend,t_count,t_gend,target
3325,135.0,0.0,s,m,6.0,N,0.5518249541570879,0.9745446858506923,0.858830029834498,0.68291006415665,1.0,7.0,1.0,0.0,0.0,p,-,они
3326,135.0,0.0,s,f,6.0,N,0.6225923022467159,0.9401011442764757,0.7834342950823676,0.5355627451808674,2.0,13.0,1.0,0.0,0.0,p,-,они
3327,135.0,0.0,-,-,1.0,S,0.0,0.9401011442764757,0.7834342950823676,0.20179676010913805,3.0,14.0,1.0,0.0,0.0,p,-,они
3328,135.0,0.0,s,m,7.0,N,0.3088444474552959,0.9270353890547618,0.6209846550648679,0.20179676010913805,4.0,21.0,1.0,0.0,0.0,p,-,они
3329,135.0,0.0,-,-,2.0,S,0.0,0.9188577030951341,0.6165257719690174,0.19823059236979274,5.0,23.0,1.0,0.0,0.0,p,-,они
3330,135.0,0.0,s,f,6.0,N,0.6225923022467159,0.8774393241460668,0.4630862600089404,0.19823059236979274,6.0,30.0,1.0,0.0,0.0,p,-,они
3331,135.0,0.0,s,f,8.0,A,0.460042373704716,0.8450527295351038,0.45799988151803506,0.21706009017908248,7.0,38.0,1.0,0.0,0.0,p,-,они
3332,135.0,0.0,-,-,1.0,C,0.0,0.8430717084077715,0.4035602670512318,0.22042703568634298,8.0,39.0,1.0,0.0,0.0,p,-,они
3333,135.0,0.0,p,m,12.0,N,0.46586693478202373,0.7874484907261348,0.23938099740883279,0.22042703568634298,9.0,51.0,1.0,1.0,0.0,p,-,они
3334,135.0,0.0,s,m,9.0,N,0.5441203837479507,0.7377860210695389,0.18336524881420135,0.18721692843680432,10.0,61.0,1.0,0.0,0.0,p,-,они
3335,135.0,0.0,s,n,11.0,N,0.4938546607545261,0.7016634323815014,0.2895159235510398,0.2049936128805427,11.0,73.0,1.0,0.0,0.0,p,-,они
3336,135.0,0.0,-,-,1.0,C,0.0,0.7016634323815014,0.2895159235510398,0.21654765226835998,12.0,74.0,1.0,0.0,0.0,p,-,они
3337,135.0,1.0,s,n,5.0,N,0.48612557648357413,0.6545212754851403,0.2819941848250616,0.19882505833426872,13.0,79.0,1.0,0.0,0.0,p,-,они
3338,135.0,0.0,s,n,5.0,N,0.48612557648357413,0.5696587446903445,0.2914155203525736,0.21546755309929191,14.0,84.0,1.0,0.0,0.0,p,-,они
3339,135.0,0.0,-,-,12.0,V,0.3621358717679901,0.5772789353055323,0.22694913574958284,0.2137818971327214,15.0,96.0,1.0,0.0,0.0,p,-,они
3340,135.0,0.0,s,m,6.0,N,0.33985199037833347,0.5206015468469865,0.06513175700798825,0.25048401897369393,16.0,102.0,1.0,0.0,0.0,p,-,они
3341,135.0,0.0,-,-,3.0,C,0.0,0.4944697225182237,0.030147438003292795,0.223166482972021,17.0,105.0,1.0,0.0,0.0,p,-,они
3342,135.0,0.0,-,-,9.0,V,0.08058841063226167,0.45896457184112643,0.06965205528025802,0.223166482972021,18.0,115.0,1.0,0.0,0.0,p,-,они
3343,135.0,0.0,s,m,9.0,N,0.460979333004931,0.35905743822796954,0.2104979111445382,0.2120942955305396,19.0,124.0,1.0,0.0,0.0,p,-,они
3344,135.0,0.0,s,m,4.0,P,0.0,0.3912358146743711,0.28581619835961847,0.2594734598383573,20.0,128.0,1.0,0.0,0.0,p,-,они
3345,135.0,0.0,s,f,4.0,N,0.006523658007777714,0.4084596723444451,0.3427165086882714,0.15844226592948438,21.0,133.0,1.0,0.0,0.0,p,-,они
3346,135.0,0.0,s,f,7.0,A,-0.08006789557934949,0.43761447235311257,0.41158865833544805,0.15726296312798335,22.0,140.0,1.0,0.0,0.0,p,-,они
3347,135.0,0.0,-,-,1.0,S,0.0,0.45068945668141347,0.4956042452773535,0.12265489407173152,23.0,141.0,1.0,0.0,0.0,p,-,они
3348,135.0,0.0,s,f,9.0,N,0.31914333625872615,0.43761447363550315,0.4415409688460503,0.13574754694829594,24.0,150.0,1.0,0.0,0.0,p,-,они
3349,135.0,0.0,-,-,12.0,V,0.3125041814626751,0.39823809116536085,0.42015576860052944,0.0797425203596534,25.0,162.0,1.0,0.0,0.0,p,-,они
3350,137.0,0.0,s,f,6.0,N,0.5898276501232621,0.981549690553785,0.84957985436218,1.0,1.0,6.0,0.0,1.0,1.0,s,f,который
3351,137.0,0.0,p,f,7.0,N,0.7216727132209457,0.9176660329072661,0.6355137708959155,0.6504773736049928,2.0,13.0,0.0,0.0,1.0,s,f,который
3352,137.0,0.0,p,m,11.0,A,0.2505540326579906,0.8538949870366097,0.46201304144518185,0.32763442831029255,3.0,24.0,0.0,0.0,0.0,s,f,который
3353,137.0,0.0,-,-,1.0,S,0.0,0.8066857306380419,0.6345719073143057,-0.17667018713717642,4.0,25.0,0.0,0.0,0.0,s,f,который
3354,137.0,1.0,s,f,8.0,N,0.4503553638267229,0.8021456286152067,0.5452319007036327,-0.17667018713717642,5.0,33.0,0.0,1.0,1.0,s,f,который
3355,137.0,0.0,s,f,12.0,A,0.3550676333971008,0.7577764532121425,0.4889967071314826,-0.23847896291749038,6.0,45.0,0.0,1.0,1.0,s,f,который
3356,137.0,0.0,-,-,2.0,Q,0.0,0.7577764532121425,0.4889967071314826,-0.23756303355014924,7.0,47.0,0.0,0.0,0.0,s,f,который
3357,137.0,0.0,-,-,1.0,-,0.0,0.8322176921533151,0.4278873260801491,-0.17030939978404616,8.0,48.0,0.0,0.0,0.0,s,f,который
3358,137.0,0.0,s,f,6.0,N,0.6797793703719104,0.7921610707065793,0.18477741620960156,-0.21768490315497058,9.0,54.0,0.0,1.0,1.0,s,f,который
3359,137.0,0.0,s,m,6.0,N,0.4476502556279651,0.7823643360950878,-0.06652852636081379,-0.27014151041036844,10.0,61.0,1.0,1.0,0.0,s,f,который
3360,137.0,0.0,s,m,6.0,A,0.10565072892392906,0.7653511485754347,-2.5619639262564053e-06,-0.2521342336975495,11.0,67.0,1.0,1.0,0.0,s,f,который
3361,137.0,0.0,-,-,2.0,S,0.0,0.7653511485754347,0.06878998858426039,-0.19351102010269672,12.0,69.0,1.0,0.0,0.0,s,f,который
3362,137.0,0.0,s,f,7.0,N,0.24287926719169733,0.7410570249550293,0.0961513337703266,-0.19351102010269672,13.0,76.0,1.0,1.0,1.0,s,f,который
3363,137.0,0.0,s,f,13.0,A,0.0,0.7495203618182862,0.21029159484919374,-0.20172529264683448,14.0,89.0,1.0,1.0,1.0,s,f,который
3364,137.0,0.0,s,m,5.0,N,0.0,0.7495203618182862,0.21029159484919374,-0.12229349509886689,15.0,95.0,1.0,1.0,0.0,s,f,который
3365,137.0,0.0,-,-,1.0,S,0.0,0.7495203618182862,0.21029159484919374,-0.007063125285330606,16.0,96.0,1.0,0.0,0.0,s,f,который
3366,137.0,0.0,-,-,11.0,V,0.33248208951377195,0.6695465268348642,0.42385908643947723,-0.06473978912497172,17.0,107.0,1.0,0.0,0.0,s,f,который
3367,137.0,0.0,-,-,2.0,M,0.0,0.7248986012818439,0.37358296877612013,-0.08587347213205825,18.0,109.0,1.0,0.0,0.0,s,f,который
3368,137.0,0.0,p,m,6.0,N,0.5593058969516524,0.664191930745447,0.2324175403595098,-0.05528682037789505,19.0,115.0,1.0,0.0,0.0,s,f,который
3369,137.0,0.0,-,-,2.0,Q,0.0,0.664191930745447,0.2324175403595098,-0.16430452617921287,20.0,117.0,1.0,0.0,0.0,s,f,который
3370,137.0,0.0,p,m,6.0,A,0.0,0.6754822003056649,0.2324175403595098,-0.16430452617921287,21.0,123.0,1.0,0.0,0.0,s,f,который
3371,137.0,0.0,s,m,6.0,N,0.34296542913133854,0.6645888135192383,0.05345741298955002,-0.16430452617921287,22.0,130.0,1.0,1.0,0.0,s,f,который
3372,137.0,0.0,-,-,5.0,V,-0.05902655081546228,0.6932534728394353,0.6082751272606916,-0.2658836010901865,23.0,135.0,1.0,0.0,0.0,s,f,который
3373,137.0,0.0,-,-,8.0,R,0.04442776231195329,0.7046264513305811,0.7787086707453947,-0.03108093301628841,24.0,143.0,1.0,0.0,0.0,s,f,который
3374,137.0,0.0,s,-,4.0,P,0.0,0.7046264513305811,0.7053141632113809,0.0238445180582164,25.0,147.0,1.0,1.0,0.0,s,f,который
3375,138.0,0.0,-,-,5.0,V,0.1092138985631542,0.9731817828968292,0.5539587473401459,0.8758612641023211,1.0,5.0,0.0,0.0,0.0,p,-,они
3376,138.0,0.0,p,-,2.0,P,0.0,0.966838692303073,0.5539587473401459,0.47802453549851226,2.0,7.0,0.0,1.0,0.0,p,-,они
3377,138.0,0.0,s,n,10.0,N,0.5251034442361208,0.9517433937304277,0.057662075789281994,0.47802453549851226,3.0,18.0,1.0,0.0,0.0,p,-,они
3378,138.0,0.0,s,n,18.0,A,0.0,0.943067389399594,0.04375123932867597,0.4332217877565917,4.0,36.0,1.0,0.0,0.0,p,-,они
3379,138.0,0.0,-,-,1.0,S,0.0,0.9336753459195903,0.04375123932867597,0.4332217877565917,5.0,37.0,1.0,0.0,0.0,p,-,они
3380,138.0,0.0,s,f,6.0,N,0.6920611100442865,0.9164727500759666,0.16497092218964354,0.4332217877565917,6.0,44.0,1.0,0.0,0.0,p,-,они
3381,138.0,0.0,-,-,1.0,C,0.0,0.9108406244130746,0.19784998309527108,0.4550740495197476,7.0,45.0,1.0,0.0,0.0,p,-,они
3382,138.0,1.0,s,f,7.0,N,0.6880324108918938,0.8834034990261199,0.26246670516171633,0.4550740495197476,8.0,52.0,1.0,0.0,0.0,p,-,они
3383,138.0,0.0,s,f,7.0,N,0.6880324108918938,0.8276296735661743,0.3651852606091637,0.33467076875253027,9.0,59.0,1.0,0.0,0.0,p,-,они
3384,138.0,0.0,-,-,3.0,C,0.0,0.8095304598603954,0.33972871461673126,0.34315017706728257,10.0,62.0,1.0,0.0,0.0,p,-,они
3385,138.0,0.0,p,f,6.0,N,0.6715339750047393,0.772830929251008,0.15509315381511132,0.34315017706728257,11.0,68.0,1.0,1.0,0.0,p,-,они
3386,138.0,0.0,p,m,15.0,A,0.5247062251878505,0.8119405414116159,0.095653850320249,0.4407346434871465,12.0,83.0,1.0,1.0,0.0,p,-,они
3387,138.0,0.0,p,-,5.0,P,0.0,0.8119405414116159,0.13806324820674218,0.5076457618213148,13.0,88.0,1.0,1.0,0.0,p,-,они
3388,138.0,0.0,-,-,10.0,V,0.3670077983105632,0.7806545371940945,0.06457856684554766,0.5423274700755623,14.0,99.0,1.0,0.0,0.0,p,-,они
3389,138.0,0.0,s,f,6.0,N,0.5172475226693563,0.718791478550485,0.09769175831674745,0.5319258369963739,15.0,106.0,1.0,0.0,0.0,p,-,они
3390,138.0,0.0,s,f,5.0,A,0.3685012931438436,0.6889242556156285,0.24944628877158753,0.5121129685718979,16.0,111.0,1.0,0.0,0.0,p,-,они
3391,138.0,0.0,-,-,1.0,S,0.0,0.6889242556156285,0.2656984468725866,0.3790285151553045,17.0,112.0,1.0,0.0,0.0,p,-,они
3392,138.0,0.0,s,n,14.0,N,0.5962728458694118,0.7047477618557805,0.256054640222923,0.24613508309829424,18.0,126.0,1.0,0.0,0.0,p,-,они
3393,138.0,0.0,s,n,7.0,A,0.4595763418019908,0.6905492130682755,0.3034053173314994,0.3666174558366321,19.0,133.0,1.0,0.0,0.0,p,-,они
3394,138.0,0.0,s,m,4.0,N,0.19677689908932036,0.6958917405073344,0.2103651672275054,0.3555732128337893,20.0,137.0,1.0,0.0,0.0,p,-,они
3395,138.0,0.0,s,m,14.0,A,0.2880429615510296,0.6748394036015626,0.09683762775166938,0.41717069291583386,21.0,151.0,1.0,0.0,0.0,p,-,они
3396,138.0,0.0,-,-,11.0,V,-0.05100399805423518,0.6593665426226634,0.15616676910581567,0.47768120308652545,22.0,162.0,1.0,0.0,0.0,p,-,они
3397,138.0,0.0,-,-,1.0,C,0.0,0.6738521039444096,0.22084275634231026,0.4584989825488256,23.0,163.0,1.0,0.0,0.0,p,-,они
3398,138.0,0.0,p,f,7.0,N,0.3480971732659154,0.6680907783360265,0.15278107086893034,0.36680698832582814,24.0,171.0,1.0,1.0,0.0,p,-,они
3399,138.0,0.0,p,m,7.0,A,0.3349570614237476,0.6954513430907545,0.2703428272195126,0.36342728548047865,25.0,178.0,1.0,1.0,0.0,p,-,они
3400,139.0,0.0,-,-,1.0,-,0.0,0.9715213520024024,1.0000000000000004,0.8335908661361496,1.0,1.0,0.0,0.0,0.0,s,f,который
3401,139.0,1.0,s,f,4.0,N,0.3368375710938667,0.9442819091460919,0.5418978338590105,0.8335908661361496,2.0,5.0,0.0,1.0,1.0,s,f,который
3402,139.0,0.0,s,f,10.0,A,0.26812694636082884,0.9041293664073672,-0.016304937410180378,0.5942446044935159,3.0,15.0,0.0,1.0,1.0,s,f,который
3403,139.0,0.0,-,-,1.0,-,0.0,0.8841431179061225,0.023399271449705793,0.48323913110023053,4.0,16.0,0.0,0.0,0.0,s,f,который
3404,139.0,0.0,-,-,1.0,S,0.0,0.8841431179061225,0.023399271449705793,0.33047562160127175,5.0,17.0,0.0,0.0,0.0,s,f,который
3405,139.0,0.0,-,-,8.0,V,0.0,0.8841431179061225,0.023399271449705793,0.33047562160127175,6.0,25.0,0.0,0.0,0.0,s,f,который
3406,139.0,0.0,s,m,9.0,N,0.4434399082414554,0.8389011688733301,0.047184241359732385,0.33047562160127175,7.0,34.0,0.0,1.0,0.0,s,f,который
3407,139.0,0.0,s,m,12.0,A,0.3639815241219517,0.788582764688771,0.04776232343318727,0.20138833622617985,8.0,46.0,0.0,1.0,0.0,s,f,который
3408,139.0,0.0,s,f,4.0,N,0.3722131191214486,0.7425180222537063,-0.06297267404883318,0.2134143594882315,9.0,50.0,0.0,1.0,1.0,s,f,который
3409,139.0,0.0,s,f,3.0,P,0.0,0.7425180222537063,-0.07973016355941585,0.19630803607633276,10.0,53.0,0.0,1.0,1.0,s,f,который
3410,139.0,0.0,-,-,1.0,S,0.0,0.7425180222537063,-0.08069017332689135,0.19630803607633276,11.0,54.0,0.0,0.0,0.0,s,f,который
3411,139.0,0.0,-,-,1.0,-,0.0,0.7278659573945425,-0.08069017332689135,0.19630803607633276,12.0,55.0,0.0,0.0,0.0,s,f,который
3412,139.0,0.0,s,f,5.0,N,0.5221622174015338,0.6010677535519836,-0.07615392952651538,0.2513110647391614,13.0,60.0,0.0,1.0,1.0,s,f,который
3413,139.0,0.0,s,m,5.0,N,0.3847521625401147,0.5600901314906248,-0.056177266265857034,0.1183403739159117,14.0,65.0,0.0,1.0,0.0,s,f,который
3414,139.0,0.0,s,m,5.0,N,0.3847521625401147,0.4669946968356575,0.116060918422381,0.1839332137767263,15.0,70.0,0.0,1.0,0.0,s,f,который
3415,139.0,0.0,p,n,5.0,N,0.24522371653148664,0.41703071530691715,0.15903871715762363,0.16935244672766314,16.0,75.0,0.0,0.0,0.0,s,f,который
3416,139.0,0.0,p,-,5.0,P,0.0,0.41703071530691715,0.15903871715762363,0.20947368858224896,17.0,80.0,0.0,0.0,0.0,s,f,который
3417,139.0,0.0,s,m,5.0,N,0.39537619846145555,0.337370140153269,0.18673106546922674,0.20947368858224896,18.0,85.0,0.0,1.0,0.0,s,f,который
3418,139.0,0.0,-,-,6.0,V,0.0,0.27246509989601975,0.1902597159524837,0.17568464313223192,19.0,91.0,0.0,0.0,0.0,s,f,который
3419,139.0,0.0,s,f,8.0,N,0.3730217325590309,0.1781884980727705,0.10544913562266695,0.17904302208682793,20.0,99.0,0.0,1.0,1.0,s,f,который
3420,139.0,0.0,s,f,6.0,A,0.009984409529040447,0.2770148783568733,0.05854647101507866,0.2791032516236879,21.0,105.0,0.0,1.0,1.0,s,f,который
3421,139.0,0.0,-,-,1.0,S,0.0,0.2770148783568733,0.05854647101507866,0.19436613360227267,22.0,106.0,0.0,0.0,0.0,s,f,который
3422,139.0,0.0,-,-,1.0,C,0.0,0.2764369984704709,0.05854647101507866,0.19436613360227267,23.0,107.0,0.0,0.0,0.0,s,f,который
3423,139.0,0.0,s,f,7.0,N,0.15251231173912222,0.31228189556565294,0.0,0.20266673496715804,24.0,114.0,0.0,1.0,1.0,s,f,который
3424,139.0,0.0,s,f,14.0,A,0.0,0.31228189556565294,0.0,0.19568271563806106,25.0,128.0,0.0,1.0,1.0,s,f,который
3425,140.0,0.0,-,-,2.0,S,0.0,0.97290636432839,0.7468027795926246,0.7700511043940796,1.0,2.0,0.0,0.0,0.0,p,-,который
3426,140.0,0.0,s,f,13.0,N,0.43011341322461305,0.958037148559759,0.4102006637222623,0.5857419027474845,2.0,16.0,1.0,0.0,0.0,p,-,который
3427,140.0,0.0,s,f,13.0,A,0.5265456945722957,0.9316109872812874,0.29232924804215554,0.17328974534509517,3.0,29.0,1.0,0.0,0.0,p,-,который
3428,140.0,0.0,-,-,1.0,S,0.0,0.9250735572267151,0.3566964942236368,0.1442483903016383,4.0,30.0,1.0,0.0,0.0,p,-,который
3429,140.0,1.0,p,m,9.0,N,0.40801951081186466,0.9055085494039272,0.3434085299630759,0.1442483903016383,5.0,39.0,1.0,1.0,0.0,p,-,который
3430,140.0,0.0,p,m,6.0,A,0.0969431085778232,0.8711806487038809,0.4329778443504304,0.12387618967988823,6.0,45.0,1.0,1.0,0.0,p,-,который
3431,140.0,0.0,-,-,8.0,V,0.2490595386747693,0.8402580058954225,0.4987341000516756,0.23897740826061856,7.0,53.0,1.0,0.0,0.0,p,-,который
3432,140.0,0.0,p,m,3.0,N,0.6089025027837789,0.8028804567336849,0.33924403180373053,0.16557792324355763,8.0,56.0,1.0,1.0,0.0,p,-,который
3433,140.0,0.0,s,m,11.0,N,0.4889096858632663,0.7965387120657863,0.35834558627207325,0.1479310057652111,9.0,68.0,1.0,0.0,0.0,p,-,который
3434,140.0,0.0,-,-,2.0,S,0.0,0.7965387120657863,0.35834558627207325,0.1798317247238553,10.0,70.0,1.0,0.0,0.0,p,-,который
3435,140.0,0.0,p,n,5.0,N,0.27514507265857213,0.7792080810179097,0.32799828288967237,0.13373684563575722,11.0,75.0,1.0,1.0,0.0,p,-,который
3436,140.0,0.0,s,m,5.0,N,0.4789393499332262,0.7274182197916337,0.23907861819530166,0.09948075572363524,12.0,80.0,1.0,0.0,0.0,p,-,который
3437,140.0,0.0,-,-,6.0,V,0.0,0.7274182197916337,0.2517044222699256,0.2257526700260573,13.0,86.0,1.0,0.0,0.0,p,-,который
3438,140.0,0.0,s,m,4.0,N,0.35083844579388584,0.6867294648988924,0.3446642851812854,0.25403581737810177,14.0,90.0,1.0,0.0,0.0,p,-,который
3439,140.0,0.0,-,-,4.0,M,0.0,0.6867294648988924,0.37935426857320986,0.21338329672361983,15.0,94.0,1.0,0.0,0.0,p,-,который
3440,140.0,0.0,s,n,8.0,N,0.27778851692414697,0.6377687079578935,0.40416762233071,0.21338329672361983,16.0,102.0,1.0,0.0,0.0,p,-,который
3441,140.0,0.0,s,n,4.0,P,0.0,0.6377687079578935,0.40416762233071,0.17825269169266433,17.0,106.0,1.0,0.0,0.0,p,-,который
3442,140.0,0.0,-,-,10.0,V,0.3282630543353182,0.5766794888355014,0.463378834248545,0.0861849059461181,18.0,116.0,1.0,0.0,0.0,p,-,который
3443,140.0,0.0,s,f,5.0,N,0.5778190388660778,0.5433736784141276,0.37138686048438496,-0.004409129993276733,19.0,121.0,1.0,0.0,0.0,p,-,который
3444,140.0,0.0,s,f,5.0,N,0.14909482543465633,0.5564553772054062,0.3562099682942979,-0.03814787387348206,20.0,126.0,1.0,0.0,0.0,p,-,который
3445,140.0,0.0,-,-,1.0,S,0.0,0.5564553772054062,0.366182472878933,0.040554733956408656,21.0,127.0,1.0,0.0,0.0,p,-,который
3446,140.0,0.0,-,-,3.0,C,0.0,0.5564553772054062,0.366182472878933,-0.008820791601976232,22.0,130.0,1.0,0.0,0.0,p,-,который
3447,140.0,0.0,-,-,9.0,V,0.22892176584561513,0.5425614729565866,0.35847828335260395,-0.008820791601976232,23.0,140.0,1.0,0.0,0.0,p,-,который
3448,140.0,0.0,s,m,9.0,N,0.43143170614912096,0.5130626365693953,0.30534698836013713,0.16226770902249954,24.0,150.0,1.0,0.0,0.0,p,-,который
3449,140.0,0.0,-,-,1.0,C,0.0,0.5130626365693953,0.30534698836013713,0.2648711647710826,25.0,151.0,1.0,0.0,0.0,p,-,который
3450,141.0,0.0,s,m,9.0,N,0.5061322303426439,0.9874325853050223,0.6374413102186757,0.8361329712753985,1.0,10.0,1.0,0.0,0.0,p,-,свой
3451,141.0,1.0,p,m,6.0,N,0.38274061121957154,0.9462393485659243,0.3894872977578017,0.6971485320898421,2.0,16.0,1.0,1.0,0.0,p,-,свой
3452,141.0,0.0,p,m,3.0,N,0.19244002801412302,0.9265976029414171,0.2239834749401623,0.4690317527236556,3.0,19.0,1.0,1.0,0.0,p,-,свой
3453,141.0,0.0,-,-,2.0,S,0.0,0.918081170040466,0.2239834749401623,0.18239827749050763,4.0,21.0,1.0,0.0,0.0,p,-,свой
3454,141.0,0.0,-,-,7.0,V,0.2479974879811012,0.8810166899523345,0.2515441797389678,0.18239827749050763,5.0,28.0,1.0,0.0,0.0,p,-,свой
3455,141.0,0.0,-,-,12.0,R,0.3827298390649292,0.8582229055908647,0.2536415882173919,0.09835041232554806,6.0,40.0,1.0,0.0,0.0,p,-,свой
3456,141.0,0.0,s,f,8.0,N,0.4862366132215217,0.8419295071896775,0.2592622939518118,0.0673642097643541,7.0,48.0,1.0,0.0,0.0,p,-,свой
3457,141.0,0.0,s,f,7.0,A,0.3674304566146893,0.8422761488612793,0.2213861065366648,0.07195867638839992,8.0,55.0,1.0,0.0,0.0,p,-,свой
3458,141.0,0.0,-,-,6.0,S,0.0,0.8305300939914704,0.2627636197436862,0.14602150186192375,9.0,61.0,1.0,0.0,0.0,p,-,свой
3459,141.0,0.0,p,n,11.0,N,0.5668311118434752,0.7831937638387318,0.17352083808875132,0.14602150186192375,10.0,72.0,1.0,1.0,0.0,p,-,свой
3460,141.0,0.0,p,m,3.0,N,0.4877697352368199,0.7823086868177558,0.10459790883910229,0.23411096841764523,11.0,76.0,1.0,1.0,0.0,p,-,свой
3461,141.0,0.0,-,-,1.0,S,0.0,0.7472637904738146,0.12316315474627074,0.27639355717301267,12.0,77.0,1.0,0.0,0.0,p,-,свой
3462,141.0,0.0,p,n,10.0,N,0.31991885796801095,0.7103113013603746,0.33172059554699046,0.27323975035027714,13.0,87.0,1.0,1.0,0.0,p,-,свой
3463,141.0,0.0,p,m,11.0,A,0.5828076509246523,0.6389335139015868,0.36721698910351075,0.3440480662647849,14.0,98.0,1.0,1.0,0.0,p,-,свой
3464,141.0,0.0,-,-,12.0,V,0.2197078267053658,0.6135629459434582,0.4458190579539443,0.3423285416781112,15.0,110.0,1.0,0.0,0.0,p,-,свой
3465,141.0,0.0,-,-,8.0,V,0.0,0.6135629459434582,0.4458190579539443,0.36035056449806535,16.0,118.0,1.0,0.0,0.0,p,-,свой
3466,141.0,0.0,-,-,5.0,Q,0.20294948340045638,0.5925647283954598,0.35565708129523466,0.2760968006935674,17.0,123.0,1.0,0.0,0.0,p,-,свой
3467,141.0,0.0,s,m,9.0,N,0.5358831612117075,0.5243202910156927,0.17074204828140227,0.2471533243105294,18.0,132.0,1.0,0.0,0.0,p,-,свой
3468,141.0,0.0,s,f,4.0,N,0.4131473928329327,0.45739728993965323,0.10536218363143225,0.2529898356096389,19.0,136.0,1.0,0.0,0.0,p,-,свой
3469,141.0,0.0,s,f,5.0,P,0.0,0.41440502171836474,0.10280921655153584,0.2390250905471076,20.0,141.0,1.0,0.0,0.0,p,-,свой
3470,141.0,0.0,-,-,1.0,S,0.0,0.41440502171836474,0.10280921655153584,0.1958086438707189,21.0,142.0,1.0,0.0,0.0,p,-,свой
3471,141.0,0.0,-,-,8.0,R,-0.020688071238594247,0.4394717702115465,0.16159113534117242,0.1958086438707189,22.0,151.0,1.0,0.0,0.0,p,-,свой
3472,141.0,0.0,p,m,7.0,N,0.3370245872073979,0.4393533166114377,0.13938500061918208,0.3311504147548815,23.0,159.0,1.0,1.0,0.0,p,-,свой
3473,141.0,0.0,p,m,12.0,A,0.4143712209576292,0.39320240369180404,0.15133913222579937,0.2634576180513061,24.0,171.0,1.0,1.0,0.0,p,-,свой
3474,141.0,0.0,p,f,5.0,N,-0.011910774605134553,0.4573754329131354,0.20936483566437158,0.29107181543966076,25.0,176.0,1.0,1.0,0.0,p,-,свой
3475,142.0,1.0,s,m,6.0,N,0.19545304719870382,0.9785745207622714,0.9220948398972694,1.0000000000000007,1.0,6.0,0.0,1.0,1.0,s,m,который
3476,142.0,0.0,-,-,1.0,-,0.0,0.9741374662750354,0.8471160332928783,0.868918521130253,2.0,7.0,0.0,0.0,0.0,s,m,который
3477,142.0,0.0,s,m,6.0,N,0.43088832865034954,0.9613059704206618,0.7478650332311192,0.6312839648071439,3.0,14.0,1.0,1.0,1.0,s,m,который
3478,142.0,0.0,s,m,3.0,N,0.8554681517432874,0.9541110694084687,0.7041550896576874,0.5439638307562931,4.0,17.0,1.0,1.0,1.0,s,m,который
3479,142.0,0.0,s,m,3.0,N,0.8554681517432874,0.9036069758029684,0.5567140107928188,0.2182168586072507,5.0,20.0,1.0,1.0,1.0,s,m,который
3480,142.0,0.0,-,-,3.0,P,0.0,0.8724297675266304,0.5567140107928188,0.18711569901934352,6.0,24.0,1.0,0.0,0.0,s,m,который
3481,142.0,0.0,-,-,8.0,V,0.17698203698245749,0.8271375729625421,0.6379641369962988,0.06079554055715885,7.0,32.0,1.0,0.0,0.0,s,m,который
3482,142.0,0.0,s,m,9.0,N,0.0,0.7950464407588254,0.7756925198000366,0.035885181874215855,8.0,41.0,1.0,1.0,1.0,s,m,который
3483,142.0,0.0,s,m,6.0,N,0.7981432268241734,0.7101231594930351,0.8558700649200464,0.056245632277693795,9.0,47.0,1.0,1.0,1.0,s,m,который
3484,142.0,0.0,s,m,6.0,N,0.7981432268241734,0.5943201725529305,0.8585937387774768,0.04052995251915172,10.0,53.0,1.0,1.0,1.0,s,m,который
3485,142.0,0.0,-,-,1.0,C,0.0,0.5943201725529305,0.8585937387774768,0.0187437438071386,11.0,54.0,1.0,0.0,0.0,s,m,который
3486,142.0,0.0,s,m,8.0,A,0.0,0.5943201725529305,0.8577825785247084,0.0187437438071386,12.0,62.0,1.0,1.0,1.0,s,m,который
3487,142.0,0.0,s,m,3.0,N,0.8554681517432874,0.45870401977262176,0.7471187416140517,0.04863301696287746,13.0,65.0,1.0,1.0,1.0,s,m,который
3488,142.0,0.0,s,m,3.0,N,0.8554681517432874,0.308966013482012,0.19160925449899274,0.06847117491836789,14.0,68.0,1.0,1.0,1.0,s,m,который
3489,142.0,0.0,p,m,10.0,N,0.0,0.3030902067969494,0.1701817096543478,0.08392215048689049,15.0,78.0,1.0,0.0,1.0,s,m,который
3490,142.0,0.0,-,-,5.0,S,0.0,0.3030902067969494,0.20524897784637522,0.0911504318157001,16.0,83.0,1.0,0.0,0.0,s,m,который
3491,142.0,0.0,s,f,4.0,N,0.29686645236427006,0.2910555550148018,0.21738873266645375,0.0911504318157001,17.0,87.0,1.0,1.0,0.0,s,m,который
3492,142.0,0.0,s,f,3.0,P,0.0,0.29425066591582716,0.21738873266645375,0.1286252076924274,18.0,90.0,1.0,1.0,0.0,s,m,который
3493,142.0,0.0,-,-,2.0,S,0.0,0.3020274738354873,0.21738873266645375,0.13877731451928138,19.0,92.0,1.0,0.0,0.0,s,m,который
3494,142.0,0.0,p,n,8.0,N,0.24284880393708191,0.2633655152202109,0.21738873516689042,0.10392478699937927,20.0,100.0,1.0,0.0,0.0,s,m,который
3495,142.0,0.0,s,m,6.0,N,0.09590687452675611,0.2590691075060289,0.12609646067289076,0.20548966596582074,21.0,106.0,1.0,1.0,1.0,s,m,который
