,answ,c_count,c_gend,c_pow,dif_cand_disc,dif_disc_both,dif_minus5,dif_plus5,dist,is_punct,same_count,same_gend,t_count,t_gend,target
5027,0.0,s,m,A,0.6318833000162012,0.9275936092131329,0.4634262860728341,0.09283526784954507,3.0,0.0,0.0,0.0,p,-,они
5028,0.0,s,n,N,0.37531401885252985,0.8985556059590802,0.2898137257632896,0.24425512678905065,4.0,0.0,0.0,0.0,p,-,они
5029,0.0,s,m,N,0.537576931807924,0.8406818482574421,0.2976097446172618,0.2532589224009629,5.0,1.0,0.0,0.0,p,-,они
5030,0.0,-,-,S,0.0,0.8406818482574421,0.4046022899924361,0.3751989387454461,6.0,1.0,0.0,0.0,p,-,они
5031,0.0,s,f,N,0.515147104527057,0.8120744311646657,0.4241902538521246,0.3751989387454461,7.0,1.0,0.0,0.0,p,-,они
5032,0.0,s,f,A,0.33425340094536216,0.7807770095007667,0.4620921207219758,0.30031774613636786,8.0,1.0,0.0,0.0,p,-,они
5033,0.0,-,-,V,0.0,0.7836044250528741,0.4857318676961233,0.17853522821896659,9.0,1.0,0.0,0.0,p,-,они
5034,0.0,s,f,N,0.4828912425605981,0.7433498675342032,0.48137880054630267,0.16285242978909487,10.0,1.0,0.0,0.0,p,-,они
5035,0.0,s,f,A,0.6144292934355933,0.642663759840076,0.4562775014012159,0.07380492467704013,11.0,1.0,0.0,0.0,p,-,они
5036,0.0,s,n,N,0.3660072526301912,0.5581082722355245,0.37652362582395715,0.11036395991016296,12.0,1.0,0.0,0.0,p,-,они
5037,0.0,-,-,C,0.0,0.5747529851304114,0.3479601790012058,0.12170314760387412,13.0,1.0,0.0,0.0,p,-,они
5038,0.0,p,n,N,0.5018683623004995,0.487158789143311,0.27624677345315785,0.1296256262932795,14.0,1.0,1.0,0.0,p,-,они
5039,0.0,p,m,A,0.5777763854031135,0.3747175268871837,0.14977766943712317,0.12351460445050269,15.0,1.0,1.0,0.0,p,-,они
5040,0.0,s,m,N,0.4631127750634667,0.28847622964514563,0.08566613301411899,0.09924681721318505,16.0,1.0,0.0,0.0,p,-,они
5041,0.0,-,-,C,0.0,0.38038677353592654,0.21526062447759853,0.22017563251021544,17.0,1.0,0.0,0.0,p,-,они
5042,0.0,s,f,N,0.4639623394784238,0.39896721182090134,-0.025766565638096404,0.2408427972787851,18.0,1.0,0.0,0.0,p,-,они
5043,0.0,-,-,S,0.0,0.39896721182090134,-0.025766565638096404,0.2532903159419437,19.0,1.0,0.0,0.0,p,-,они
5044,0.0,s,f,N,-0.11026460989921208,0.4008587810645925,-0.04229506217314106,0.27306871006726285,20.0,1.0,0.0,0.0,p,-,они
5045,0.0,-,-,S,0.0,0.4008587810645925,-0.04229506217314106,0.312423855688033,21.0,1.0,0.0,0.0,p,-,они
5046,0.0,s,m,N,0.24227606283535452,0.3630591331535665,-0.11182039394029492,0.18658187541689575,22.0,1.0,0.0,0.0,p,-,они
5047,0.0,-,-,V,-0.28604614778952614,0.5100163533570368,0.05892054657771416,0.373178354838246,23.0,1.0,0.0,0.0,p,-,они
5048,0.0,p,-,P,0.0,0.49843071497578373,0.1612397638064174,0.20309313598279843,24.0,1.0,1.0,0.0,p,-,они
5049,0.0,p,m,N,-0.0780019617371411,0.5436558460299884,0.22007159964628323,0.20309313598279843,25.0,1.0,1.0,0.0,p,-,они
5050,0.0,s,n,P,0.0,1.0000000000000004,0.7150023066528239,1.0000000000000009,1.0,0.0,0.0,0.0,p,-,они
5051,0.0,-,-,R,0.0,0.9918247643714974,0.6606892794659517,1.0000000000000009,2.0,0.0,0.0,0.0,p,-,они
5052,0.0,s,f,N,0.5940180343558368,0.9710941385541539,0.1742379550144531,0.6798469445622208,3.0,1.0,0.0,0.0,p,-,они
5053,0.0,-,-,S,0.0,0.9640814214207265,0.1742379550144531,1.0000000000000009,4.0,1.0,0.0,0.0,p,-,они
5054,0.0,-,-,-,0.0,0.9533674129141889,0.20409549489139125,0.6798469504785614,5.0,1.0,0.0,0.0,p,-,они
5055,0.0,s,f,N,0.2688512791517709,0.9412083794688169,0.519614670151167,0.6798469504785614,6.0,1.0,0.0,0.0,p,-,они
5056,0.0,s,f,A,0.5571093173019667,0.9270317484979971,0.4676977139641061,0.4795380202377203,7.0,1.0,0.0,0.0,p,-,они
5057,0.0,-,-,-,0.0,0.9106945725451506,0.4676977139641061,0.4036731048955091,8.0,1.0,0.0,0.0,p,-,они
5058,0.0,-,-,V,0.0,0.9106945725451506,0.4114736924640252,0.05877617223514321,9.0,1.0,0.0,0.0,p,-,они
5059,0.0,-,-,V,0.401175826650074,0.8956092714977612,0.36327483218928247,0.05877617223514321,10.0,1.0,0.0,0.0,p,-,они
5060,0.0,s,m,N,0.7441198330513297,0.861537452677624,0.17660009042854224,0.2742579494045885,11.0,1.0,0.0,0.0,p,-,они
5061,0.0,p,f,N,0.500786501586363,0.8433636553368187,0.2850118828693174,0.48286331922783754,12.0,1.0,1.0,0.0,p,-,они
5062,0.0,-,-,C,0.0,0.8269177933215817,0.2850118828693174,0.4988824324344173,13.0,1.0,0.0,0.0,p,-,они
5063,1.0,p,f,N,0.5959619848793738,0.7762200491505087,0.49140191042897824,0.4988824324344173,14.0,1.0,1.0,0.0,p,-,они
5064,0.0,p,f,N,0.5959619848793738,0.7334937066345598,0.5292288066377322,0.4741427835813853,15.0,1.0,1.0,0.0,p,-,они
5065,0.0,p,m,A,0.4310914159992892,0.7058554678750093,0.598753418847211,0.34782273374120154,16.0,1.0,1.0,0.0,p,-,они
5066,0.0,s,m,N,0.6911364315866813,0.6339274476585831,0.534969082918404,0.17927570866880976,17.0,1.0,0.0,0.0,p,-,они
5067,0.0,-,-,S,0.0,0.6696428822588412,0.49187141675952106,0.2298727406597208,18.0,1.0,0.0,0.0,p,-,они
5068,0.0,s,m,N,0.7441198330513297,0.5796418401049623,0.3542470627222778,0.2298727406597208,19.0,1.0,0.0,0.0,p,-,они
5069,0.0,s,f,N,0.5393255907814809,0.5369026067332892,0.28527673752362737,0.31665426462574,20.0,1.0,0.0,0.0,p,-,они
5070,0.0,-,-,S,0.0,0.5432783916569388,0.28527673752362737,0.23065534578953317,21.0,1.0,0.0,0.0,p,-,они
5071,0.0,s,m,N,0.4134361853526174,0.5726777217101433,0.24747308847026822,0.3067245561674491,22.0,1.0,0.0,0.0,p,-,они
5072,0.0,s,m,A,0.17257376147506942,0.5766112863328982,0.23738402290730315,0.2680399633704638,23.0,1.0,0.0,0.0,p,-,они
5073,0.0,s,n,N,0.23339135636885383,0.5778709189005684,0.13840349733737337,0.256830379009896,24.0,1.0,0.0,0.0,p,-,они
5074,0.0,s,n,A,0.21872554985806314,0.6122415611408771,0.0828352925539173,0.11146157132053952,25.0,1.0,0.0,0.0,p,-,они
5075,0.0,s,m,N,0.282881478327518,0.9467959099026846,0.5789318168652752,0.5920931061590745,1.0,1.0,1.0,1.0,s,m,который
5076,0.0,s,m,A,0.0,0.9316038044715211,0.5789318168652752,0.23403896856650747,2.0,1.0,1.0,1.0,s,m,который
5077,0.0,-,-,S,0.0,0.9316038044715211,0.48488387056701676,0.23403896856650747,3.0,1.0,0.0,0.0,s,m,который
5078,1.0,s,m,N,0.4983215705202304,0.8756807646066073,0.19676701118359935,0.23403896856650747,4.0,1.0,1.0,1.0,s,m,который
5079,0.0,s,f,N,0.37919860568843244,0.8485776437623758,0.24557152244897068,0.24150412628775564,5.0,1.0,1.0,0.0,s,m,который
5080,0.0,s,f,A,0.2584137602420492,0.8232111124026364,0.2907502374859702,0.19023689163039884,6.0,1.0,1.0,0.0,s,m,который
5081,0.0,-,-,R,0.0,0.8363343112835186,0.3044406941275607,0.2920189076553711,7.0,1.0,0.0,0.0,s,m,который
5082,0.0,s,m,N,0.20973658977102946,0.821306120036397,0.29741120740490223,0.2920189076553711,8.0,1.0,1.0,1.0,s,m,который
5083,0.0,s,m,N,0.0,0.821306120036397,0.29741120740490223,0.31495577619494386,9.0,1.0,1.0,1.0,s,m,который
5084,0.0,s,f,N,0.6700625487314864,0.7868507381774857,0.24493798305455944,0.30632201955573846,10.0,1.0,1.0,0.0,s,m,который
5085,0.0,s,f,N,0.6700625487314864,0.7277658748398536,0.18952527800492763,0.2653507107167384,11.0,1.0,1.0,0.0,s,m,который
5086,0.0,s,n,N,0.22815939977864766,0.6816752811526368,0.14428521571846592,0.09316950734648966,12.0,1.0,1.0,0.0,s,m,который
5087,0.0,s,m,A,0.3670774330340499,0.6434724433780128,0.20581239518532068,0.17449624470605601,13.0,1.0,1.0,1.0,s,m,который
5088,0.0,-,-,V,0.0,0.6584888283410202,0.23724303152523588,0.17012069941403246,14.0,1.0,0.0,0.0,s,m,который
5089,0.0,-,-,M,0.0,0.6584888283410202,0.2903577509605912,0.17012069941403246,15.0,1.0,0.0,0.0,s,m,который
5090,0.0,p,n,N,0.3938597551194809,0.6375290875316899,0.2653135829062516,0.2229020492157051,16.0,1.0,0.0,0.0,s,m,который
5091,0.0,-,-,M,0.0,0.6412195779392263,0.2278854169298914,0.2547000012506613,17.0,1.0,0.0,0.0,s,m,который
5092,0.0,-,-,V,0.295703202167451,0.6152930767259415,0.19798737527782123,0.13962404875388967,18.0,1.0,0.0,0.0,s,m,который
5093,0.0,-,-,R,0.3518119598051059,0.5621705144186173,0.09034431386710066,0.01089482234747573,19.0,1.0,0.0,0.0,s,m,который
5094,0.0,s,m,N,0.3765105925404894,0.6042385633720556,0.10565349357380832,-0.008603177101643354,20.0,1.0,1.0,1.0,s,m,который
5095,0.0,-,-,C,0.0,0.6042385633720556,0.10565349357380832,0.17695077568865158,21.0,1.0,0.0,0.0,s,m,который
5096,0.0,s,n,N,0.2315099036504103,0.6234568124094539,0.2865341224095197,0.20543756239267727,22.0,1.0,1.0,0.0,s,m,который
5097,0.0,s,n,P,0.0,0.6352658239329396,0.2865341224095197,0.1600924456850481,23.0,1.0,1.0,0.0,s,m,который
5098,0.0,-,-,V,0.14633397927455608,0.6291479302787366,0.36595700319473623,0.1973488206886273,24.0,1.0,0.0,0.0,s,m,который
5099,0.0,s,n,N,0.17752912136517685,0.5990386863365283,0.23043376948970806,0.19351129441185186,25.0,1.0,1.0,0.0,s,m,который
5100,1.0,s,n,N,0.3177276540034848,0.9354401472661303,0.6891054911630297,0.0,1.0,0.0,1.0,1.0,s,n,который
5101,0.0,s,n,A,0.0,0.9354401472661303,0.6891054911630297,0.07022430379572102,2.0,0.0,1.0,1.0,s,n,который
5102,0.0,-,-,S,0.0,0.9181604593776906,0.5518295807423349,0.07022430379572102,3.0,0.0,0.0,0.0,s,n,который
5103,0.0,s,m,N,0.0,0.8914937730769602,0.47919928056764494,0.07022430379572102,4.0,0.0,1.0,0.0,s,n,который
5104,0.0,s,f,N,0.38898772056819564,0.8304572631939069,0.12159229626640433,0.07022430379572102,5.0,0.0,1.0,0.0,s,n,который
5105,0.0,s,f,A,0.0,0.8304572631939069,0.06705002593965448,-0.11027030322915439,6.0,0.0,1.0,0.0,s,n,который
5106,0.0,-,-,S,0.0,0.8256431726369555,0.023184846381751043,-0.22220002390733912,7.0,0.0,0.0,0.0,s,n,который
5107,0.0,p,f,N,0.5137815645063766,0.8114853704243727,-0.0424120899557571,-0.22220002390733912,8.0,0.0,0.0,0.0,s,n,который
5108,0.0,p,m,A,0.4431814135694704,0.7733028240573305,-0.11826068764872211,-0.03179589779049728,9.0,0.0,0.0,0.0,s,n,который
5109,0.0,-,-,S,0.0,0.7738426034158319,0.001686635097748558,0.008306620056150599,10.0,0.0,0.0,0.0,s,n,который
5110,0.0,s,n,N,0.2543257409311858,0.7301791209256485,0.10058226432893878,0.15549953739874878,11.0,0.0,1.0,1.0,s,n,который
5111,0.0,-,-,V,0.2053373360669732,0.7182588175042196,0.2058882598355459,0.26818001242008893,12.0,0.0,0.0,0.0,s,n,который
5112,0.0,-,-,Q,0.0,0.7182588175042196,0.2058882598355459,0.26723599640708734,13.0,0.0,0.0,0.0,s,n,который
5113,0.0,s,f,P,0.0,0.699555934191155,0.2058882598355459,0.22661401053285624,14.0,0.0,1.0,0.0,s,n,который
5114,0.0,-,-,R,0.5013331420541182,0.6307056542563998,0.1750340416608861,0.2683205089479096,15.0,1.0,0.0,0.0,s,n,который
5115,0.0,s,f,N,0.45451065196592955,0.5592311309481435,0.24158978162203834,0.43372490030827826,16.0,1.0,1.0,0.0,s,n,который
5116,0.0,s,f,A,0.48946304433888205,0.4880284510664651,0.2108440453086493,0.21845673895067763,17.0,1.0,1.0,0.0,s,n,который
5117,0.0,-,-,V,0.0,0.4880284510664651,0.26711727226921683,0.14871789777472624,18.0,1.0,0.0,0.0,s,n,который
5118,0.0,-,-,Q,0.0,0.4901331706313834,0.21195957181571945,0.14871789777472624,19.0,1.0,0.0,0.0,s,n,который
5119,0.0,-,-,P,0.0,0.4901331706313834,0.1589980674924446,0.14871789777472624,20.0,1.0,0.0,0.0,s,n,который
5120,0.0,s,f,N,0.39912233440371203,0.4365232906529281,0.11007863301898804,-0.05840402987471501,21.0,1.0,1.0,0.0,s,n,который
5121,0.0,s,f,P,0.0,0.4365232906529281,0.15441508557513037,0.08624253531425893,22.0,1.0,1.0,0.0,s,n,который
5122,0.0,s,m,N,0.3125274914488846,0.409004651159254,0.09217947522968481,0.19411626541634008,23.0,1.0,1.0,0.0,s,n,который
5123,0.0,p,n,N,0.4157145648919316,0.37017947854985433,0.09932434657419233,0.2460474318379618,24.0,1.0,0.0,1.0,s,n,который
5124,0.0,p,m,A,0.3287556022643854,0.3236275418173859,0.18132256616366432,0.2864389065916133,25.0,1.0,0.0,0.0,s,n,который
5125,0.0,-,-,Q,0.2340304515822529,0.9612821110175159,0.07822405826614223,0.9218966375393951,1.0,0.0,0.0,0.0,s,f,свой
5126,0.0,-,-,V,0.0,0.9612821110175159,0.0559874777381687,0.5877363247715899,2.0,0.0,0.0,0.0,s,f,свой
5127,0.0,-,-,M,0.0,0.9612821110175159,0.0559874777381687,0.2796312934115907,3.0,0.0,0.0,0.0,s,f,свой
5128,0.0,-,-,C,0.0,0.9338350942564178,0.0559874777381687,-0.06334700883062575,4.0,0.0,0.0,0.0,s,f,свой
5129,0.0,s,f,N,0.3392676523942846,0.888243824249267,0.00025434656931428573,-0.06334700883062575,5.0,0.0,1.0,1.0,s,f,свой
5130,0.0,-,-,C,0.0,0.888243824249267,0.00025434656931428573,0.023707640508313376,6.0,0.0,0.0,0.0,s,f,свой
5131,1.0,p,f,N,0.5361600393689235,0.844184813850988,-0.09131814770382146,0.09816132389327362,7.0,0.0,0.0,1.0,s,f,свой
5132,0.0,p,-,P,0.0,0.8345507948904309,-0.09131814770382146,0.2827381431846814,8.0,0.0,0.0,0.0,s,f,свой
5133,0.0,-,-,S,0.0,0.8345507948904309,0.0007272699857398561,0.2827381431846814,9.0,0.0,0.0,0.0,s,f,свой
5134,0.0,-,-,C,0.0,0.8345507948904309,-0.026035046388213235,0.2827381431846814,10.0,0.0,0.0,0.0,s,f,свой
5135,0.0,-,-,V,0.0,0.8329758644785037,-0.07895234173894472,0.29815656970458937,11.0,1.0,0.0,0.0,s,f,свой
5136,0.0,-,-,V,0.4418217153229671,0.7670529790596625,-0.049235287279738686,0.29815656970458937,12.0,1.0,0.0,0.0,s,f,свой
5137,0.0,-,-,Q,0.0,0.7670529790596625,-0.05559154079310762,0.13353479844009614,13.0,1.0,0.0,0.0,s,f,свой
5138,0.0,s,m,N,0.5604657921554846,0.6997992577524568,-0.11232138922177931,0.13353479844009614,14.0,1.0,1.0,0.0,s,f,свой
5139,0.0,p,m,N,0.47560439260825327,0.6201004444659567,-0.11395064453008598,0.25220221828216055,15.0,1.0,0.0,0.0,s,f,свой
5140,0.0,p,m,A,0.49464147801037456,0.5596713562006412,-0.037064638604183485,0.23096484665779565,16.0,1.0,0.0,0.0,s,f,свой
5141,0.0,-,-,C,0.0,0.5596713562006412,-0.037064638604183485,0.3040887358602524,17.0,1.0,0.0,0.0,s,f,свой
5142,0.0,s,m,N,0.5435535471697466,0.5240535647370803,0.0,0.29535459695867966,18.0,1.0,1.0,0.0,s,f,свой
5143,0.0,-,-,M,0.0,0.5278462342676825,0.08274390130439849,0.34477663195477826,19.0,1.0,0.0,0.0,s,f,свой
5144,0.0,-,-,S,0.0,0.5100900323037585,0.08274390130439849,0.299590197564893,20.0,1.0,0.0,0.0,s,f,свой
5145,0.0,-,-,P,0.0,0.5100900323037585,0.08274390130439849,0.34500152670957784,21.0,1.0,0.0,0.0,s,f,свой
5146,0.0,-,-,V,0.0,0.5100900323037585,0.08274390130439849,0.2505122455571745,22.0,1.0,0.0,0.0,s,f,свой
5147,0.0,s,n,P,0.0,0.5100900323037585,0.10415524952042576,0.2505122455571745,23.0,1.0,1.0,0.0,s,f,свой
5148,0.0,s,n,N,0.13497265804415182,0.5693353069374484,0.06080400195282518,0.0,24.0,1.0,1.0,0.0,s,f,свой
5149,0.0,s,n,A,0.0,0.5693353069374484,0.06080400195282518,0.13102729647173286,25.0,1.0,1.0,0.0,s,f,свой
5150,0.0,p,f,N,0.4026143466348705,0.8586270554573181,0.8547839706199705,0.6934580805915735,1.0,1.0,0.0,0.0,s,m,наш
5151,0.0,s,n,N,0.31837588158711994,0.7138036627876233,0.5976158370557274,0.656608083776701,2.0,1.0,1.0,0.0,s,m,наш
5152,0.0,-,-,S,0.0,0.7138036627876233,0.4315533079248607,0.5749307016711135,3.0,1.0,0.0,0.0,s,m,наш
5153,0.0,-,-,V,0.28448086011638674,0.6583505122413424,0.06387941540463471,0.30117723508998084,4.0,1.0,0.0,0.0,s,m,наш
5154,1.0,p,-,P,0.0,0.6307377545165526,0.06387941540463471,0.3749802421172443,5.0,1.0,0.0,0.0,s,m,наш
5155,0.0,-,-,-,0.0,0.6361108461178511,0.06387941540463471,0.3749802421172443,6.0,1.0,0.0,0.0,s,m,наш
5156,0.0,-,-,V,0.0,0.6361108461178511,-0.03342629805677323,0.28644468771584214,7.0,1.0,0.0,0.0,s,m,наш
5157,0.0,-,-,R,0.23701467618876937,0.5855168591799016,0.0072638284954854755,0.24907948437862362,8.0,1.0,0.0,0.0,s,m,наш
5158,0.0,s,n,P,0.0,0.5545188131637739,0.043905855017697004,0.2747568081220716,9.0,1.0,1.0,0.0,s,m,наш
5159,0.0,-,-,C,0.0,0.5303079213735538,0.043905855017697004,0.17207433543252304,10.0,1.0,0.0,0.0,s,m,наш
5160,0.0,-,-,M,0.0,0.5303079213735538,0.043905855017697004,0.17207433543252304,11.0,1.0,0.0,0.0,s,m,наш
5161,0.0,s,m,N,0.4186310217325617,0.4891300693360267,0.14287005274707043,0.17207433543252304,12.0,1.0,1.0,1.0,s,m,наш
5162,0.0,s,n,N,0.19645834161910022,0.4569947023902785,-0.027213785155713165,0.08652698533735481,13.0,1.0,1.0,0.0,s,m,наш
5163,0.0,s,n,A,0.2983396572763076,0.4146805522818573,-0.0975092685030874,0.20942643683756867,14.0,1.0,1.0,0.0,s,m,наш
5164,0.0,-,-,S,0.0,0.4146805522818573,-0.09386291614052522,0.2724514788825961,15.0,1.0,0.0,0.0,s,m,наш
5165,0.0,-,-,C,0.0,0.4146805522818573,-0.07985755199351821,0.2724514788825961,16.0,1.0,0.0,0.0,s,m,наш
5166,0.0,-,-,-,0.0,0.3803595649538577,-0.0640720402811185,0.2724514788825961,17.0,1.0,0.0,0.0,s,m,наш
5167,0.0,s,m,N,0.6139424128827169,0.27694133650354724,-0.042200310822465906,0.3735866148902013,18.0,1.0,1.0,1.0,s,m,наш
5168,0.0,s,m,N,0.6139424128827169,0.1544217618844363,-0.008574965009649466,0.047012608429065114,19.0,1.0,1.0,1.0,s,m,наш
5169,0.0,s,m,N,0.11313297344516851,0.1434107977857549,0.040763899753422636,-0.055650642116002236,20.0,1.0,1.0,1.0,s,m,наш
5170,0.0,s,m,N,0.11899830101345756,0.13072944102604947,0.1291725167566542,0.03975668775742296,21.0,1.0,1.0,1.0,s,m,наш
5171,0.0,s,m,N,0.11899830101345756,0.10783275240008894,0.17225431450082435,0.13105442211993107,22.0,1.0,1.0,1.0,s,m,наш
5172,0.0,s,f,N,0.0,0.10783275240008894,0.2565474632513641,0.18406537018190067,23.0,1.0,1.0,0.0,s,m,наш
5173,0.0,-,-,S,0.0,0.10522591462844644,0.17424183882322045,0.23983282340558001,24.0,1.0,0.0,0.0,s,m,наш
5174,0.0,s,m,N,0.11468550168296521,0.08563438084887111,0.11053181511627685,0.28679208834668435,25.0,1.0,1.0,1.0,s,m,наш
5175,0.0,p,m,N,0.24967278326683912,0.9586926830961582,0.7043983646362306,0.9082803632519281,1.0,0.0,1.0,0.0,p,-,свой
5176,0.0,p,m,A,0.04931352964864698,0.9401285268782706,0.38371627524525004,0.8092230575548832,2.0,0.0,1.0,0.0,p,-,свой
5177,0.0,-,-,V,0.0,0.9320741025257433,0.38371627524525004,0.25785568830162964,3.0,0.0,0.0,0.0,p,-,свой
5178,0.0,-,-,V,0.3746365672592161,0.9177565353612065,0.055161381222218586,-0.08556592848581743,4.0,0.0,0.0,0.0,p,-,свой
5179,0.0,-,-,Q,0.0,0.9187036556145913,-0.00465457406510319,-0.007341687917189678,5.0,0.0,0.0,0.0,p,-,свой
5180,1.0,p,f,N,0.36007157276975865,0.9109668399446298,0.012645406637522295,-0.007341687917189678,6.0,0.0,1.0,0.0,p,-,свой
5181,0.0,p,m,A,0.5260229587717021,0.870705775889908,-0.023638212874767917,0.07791168239422415,7.0,0.0,1.0,0.0,p,-,свой
5182,0.0,-,-,C,0.0,0.8625140932023467,-0.03434449974821509,0.20409190813055997,8.0,0.0,0.0,0.0,p,-,свой
5183,0.0,p,f,N,0.4333829906840738,0.8378169637596168,-0.05793501306899516,0.20409190813055997,9.0,1.0,1.0,0.0,p,-,свой
5184,0.0,p,m,A,0.5446653712550109,0.8290144840406382,0.02347100980098758,0.3823108880360323,10.0,1.0,1.0,0.0,p,-,свой
5185,0.0,s,n,N,0.592822878294806,0.7982331331084046,0.04372246955461881,0.4208413825417632,11.0,1.0,0.0,0.0,p,-,свой
5186,0.0,-,-,C,0.0,0.7982331331084046,0.0228629473894219,0.45143289870917097,12.0,1.0,0.0,0.0,p,-,свой
5187,0.0,s,n,N,0.4881065271760132,0.7420126787617619,0.047111885968922455,0.5077419604805045,13.0,1.0,0.0,0.0,p,-,свой
5188,0.0,s,f,N,0.6297890989254156,0.7000766391654054,-0.023491101967953506,0.5708145987941571,14.0,1.0,0.0,0.0,p,-,свой
5189,0.0,s,f,A,0.5680966227056693,0.6064893089204395,-0.11613239613014645,0.5681314011288592,15.0,1.0,0.0,0.0,p,-,свой
5190,0.0,-,-,P,0.0,0.6332480678745869,-0.10819196436187062,0.5879740446365921,16.0,1.0,0.0,0.0,p,-,свой
5191,0.0,s,f,N,0.5252469656802462,0.5696382391363219,-0.11604604495613557,0.6039446481150877,17.0,1.0,0.0,0.0,p,-,свой
5192,0.0,-,-,C,0.0,0.5740283797065662,-0.06919375377922315,0.5684969794512147,18.0,1.0,0.0,0.0,p,-,свой
5193,0.0,s,n,N,0.5922693987360728,0.4897233491534676,0.1670432756924652,0.5309648936340596,19.0,1.0,0.0,0.0,p,-,свой
5194,0.0,-,-,V,0.2615234239933548,0.4767449070828431,0.27637682838832967,0.47056003932187684,20.0,1.0,0.0,0.0,p,-,свой
5195,0.0,s,m,N,0.2366408838361977,0.47056801339653126,0.33957465773280643,0.43182134860149857,21.0,1.0,0.0,0.0,p,-,свой
5196,0.0,-,-,S,0.0,0.47056801339653126,0.2525707468098442,0.437208461196812,22.0,1.0,0.0,0.0,p,-,свой
5197,0.0,s,n,A,0.3994349145592978,0.4292000368972666,0.26531175751443986,0.40754116931448275,23.0,1.0,0.0,0.0,p,-,свой
5198,0.0,-,-,R,0.16316956371720076,0.4304236700932768,0.07609957883309523,0.40280754939701524,24.0,1.0,0.0,0.0,p,-,свой
5199,0.0,s,m,N,0.23028385521614128,0.3994260787463635,-0.0009505286209090524,0.2954405607781729,25.0,1.0,0.0,0.0,p,-,свой
5200,0.0,p,-,P,0.0,0.9788628018679437,0.8176351444261041,0.7672656607208452,1.0,0.0,1.0,0.0,p,-,они
5201,0.0,p,m,N,0.19725476495822733,0.9272182738017363,0.43928955397462033,0.7672656607208452,2.0,1.0,1.0,0.0,p,-,они
5202,0.0,-,-,S,0.0,0.9272182738017363,0.3414406532509283,-0.03001267236199061,3.0,1.0,0.0,0.0,p,-,они
5203,0.0,-,-,V,0.3134298550194254,0.8834087697089754,0.05713398930350917,-0.03001267236199061,4.0,1.0,0.0,0.0,p,-,они
5204,0.0,-,-,P,0.0,0.8834087697089754,0.13898184661293372,-0.002024262233071561,5.0,1.0,0.0,0.0,p,-,они
5205,0.0,s,m,N,0.6734945112656566,0.8484798183109251,0.1255784700720632,-0.002024262233071561,6.0,1.0,0.0,0.0,p,-,они
5206,1.0,p,m,N,0.3119893753237514,0.8197025146564442,0.12771468745195622,-0.03650237586927593,7.0,1.0,1.0,0.0,p,-,они
5207,0.0,p,f,N,0.24044457727162508,0.7950029489600475,0.10613434753668022,-0.028098451785419448,8.0,1.0,1.0,0.0,p,-,они
5208,0.0,p,m,A,0.49428854728758953,0.7037493670769571,0.11483759693345093,-0.0728488524038221,9.0,1.0,1.0,0.0,p,-,они
5209,0.0,p,m,A,0.3300161749778075,0.6163406807865714,0.010669582651097922,-0.07315960791087578,10.0,1.0,1.0,0.0,p,-,они
5210,0.0,-,-,S,0.0,0.5789444958985949,0.012358454823347815,-0.08598246897275043,11.0,1.0,0.0,0.0,p,-,они
5211,0.0,s,m,N,0.6734945112656566,0.4683852375748969,-0.003288079268687821,-0.07263936953238781,12.0,1.0,0.0,0.0,p,-,они
5212,0.0,p,f,N,0.358000098010859,0.4420372934117385,0.049186339728292554,-0.09009336425588427,13.0,1.0,1.0,0.0,p,-,они
5213,0.0,-,-,S,0.0,0.45840284023364,0.049186339728292554,-0.08683439810489757,14.0,1.0,0.0,0.0,p,-,они
5214,0.0,s,f,N,0.4777153535307952,0.3515860783378988,0.0036503517907030096,-0.11983251066003876,15.0,1.0,0.0,0.0,p,-,они
5215,0.0,s,f,A,0.2859875891585211,0.28632505317358103,-0.001382714303935403,-0.13587602271724306,16.0,1.0,0.0,0.0,p,-,они
5216,0.0,s,f,A,0.2875714691104529,0.2249507077421909,-0.0693891342781527,-0.10488574609009471,17.0,1.0,0.0,0.0,p,-,они
5217,0.0,s,f,P,0.0,0.3776489043890009,-0.0693891342781527,-0.06755445091783233,18.0,1.0,0.0,0.0,p,-,они
5218,0.0,-,-,S,0.0,0.3776489043890009,-0.053191295647200806,-0.025173191650664208,19.0,1.0,0.0,0.0,p,-,они
5219,0.0,s,n,N,0.1122552810773006,0.411324896436233,-0.04086069745154288,-0.025173191650664208,20.0,1.0,0.0,0.0,p,-,они
5220,0.0,-,-,S,0.0,0.411324896436233,-0.04086069745154288,0.12089372892707761,21.0,1.0,0.0,0.0,p,-,они
5221,0.0,s,f,N,0.10296443364120651,0.4730759150425556,-0.0017713203149670662,0.1354156192740246,22.0,1.0,0.0,0.0,p,-,они
5222,0.0,-,-,V,0.0,0.47588815764281056,-0.0017713203149670662,0.012689511968601196,23.0,1.0,0.0,0.0,p,-,они
5223,0.0,s,f,N,0.3224910448018066,0.4452580023043922,-0.05878910771051875,0.012689511968601196,24.0,1.0,0.0,0.0,p,-,они
5224,0.0,s,m,N,0.0,0.479744527582551,-0.16414722164447543,-0.0577192645282352,25.0,1.0,0.0,0.0,p,-,они
5225,0.0,s,f,N,0.0,0.9690941087583611,1.0000000000000007,0.0,1.0,1.0,0.0,0.0,-,-,их
5226,0.0,-,-,V,0.3782127834168988,0.8849089684476621,0.7672656607208452,0.0,2.0,1.0,0.0,0.0,-,-,их
