,answ,c_count,c_gend,c_pow,dif_cand_disc,dist,is_punct,same_count,same_gend,t_count,t_gend,target
995,0.0,s,m,N,0.5046169781400786,21.0,1.0,1.0,1.0,s,m,свой
996,0.0,s,m,P,0.0,22.0,1.0,1.0,1.0,s,m,свой
997,0.0,s,m,P,0.0,23.0,1.0,1.0,1.0,s,m,свой
998,0.0,s,n,P,0.0,24.0,1.0,1.0,0.0,s,m,свой
999,0.0,-,-,S,0.0,25.0,1.0,0.0,0.0,s,m,свой
1000,0.0,s,m,P,0.0,1.0,0.0,0.0,0.0,-,-,себя
1001,1.0,s,m,N,0.6125677714018429,2.0,0.0,0.0,0.0,-,-,себя
1002,0.0,s,f,N,0.5926159669780589,3.0,0.0,0.0,0.0,-,-,себя
1003,0.0,p,m,N,0.34574776254403594,4.0,1.0,0.0,0.0,-,-,себя
1004,0.0,-,-,S,0.0,5.0,1.0,0.0,0.0,-,-,себя
1005,0.0,s,m,P,0.0,6.0,1.0,0.0,0.0,-,-,себя
1006,0.0,s,f,N,0.2326293127124382,7.0,1.0,0.0,0.0,-,-,себя
1007,0.0,s,f,A,0.18426481046007698,8.0,1.0,0.0,0.0,-,-,себя
1008,0.0,s,f,A,0.40357837533683305,9.0,1.0,0.0,0.0,-,-,себя
1009,0.0,-,-,S,0.0,10.0,1.0,0.0,0.0,-,-,себя
1010,0.0,-,-,V,0.0,11.0,1.0,0.0,0.0,-,-,себя
1011,0.0,-,-,R,0.0,12.0,1.0,0.0,0.0,-,-,себя
1012,0.0,-,-,V,0.2161185424855243,13.0,1.0,0.0,0.0,-,-,себя
1013,0.0,-,-,Q,0.0,14.0,1.0,0.0,0.0,-,-,себя
1014,0.0,-,-,Q,0.0,15.0,1.0,0.0,0.0,-,-,себя
1015,0.0,p,-,P,0.0,16.0,1.0,0.0,0.0,-,-,себя
1016,0.0,-,-,S,0.0,17.0,1.0,0.0,0.0,-,-,себя
1017,0.0,s,f,N,0.5926159669780589,18.0,1.0,0.0,0.0,-,-,себя
1018,0.0,s,f,N,0.0,19.0,1.0,0.0,0.0,-,-,себя
1019,0.0,s,f,P,0.0,20.0,1.0,0.0,0.0,-,-,себя
1020,0.0,-,-,S,0.0,21.0,1.0,0.0,0.0,-,-,себя
1021,0.0,p,m,N,0.30382454375148044,22.0,1.0,0.0,0.0,-,-,себя
1022,0.0,-,-,R,0.45641172716601525,23.0,1.0,0.0,0.0,-,-,себя
1023,0.0,-,-,V,0.0,24.0,1.0,0.0,0.0,-,-,себя
1024,0.0,s,f,N,0.5926159669780589,25.0,1.0,0.0,0.0,-,-,себя
1025,1.0,p,f,N,0.5652967769234305,1.0,1.0,1.0,0.0,p,-,который
1026,0.0,p,m,A,0.5169553147772439,2.0,1.0,1.0,0.0,p,-,который
1027,0.0,-,-,R,0.6549291755536784,3.0,1.0,0.0,0.0,p,-,который
1028,0.0,p,m,A,0.5949601479887616,4.0,1.0,1.0,0.0,p,-,который
1029,0.0,-,-,C,0.0,5.0,1.0,0.0,0.0,p,-,который
1030,0.0,p,m,N,0.693662637389062,6.0,1.0,1.0,0.0,p,-,который
1031,0.0,p,m,A,0.6193358437534562,7.0,1.0,1.0,0.0,p,-,который
1032,0.0,p,m,A,0.22504822664502344,8.0,1.0,1.0,0.0,p,-,который
1033,0.0,-,-,S,0.0,9.0,1.0,0.0,0.0,p,-,который
1034,0.0,s,n,N,0.5340971318174739,10.0,1.0,0.0,0.0,p,-,который
1035,0.0,s,m,A,0.6016496979008441,11.0,1.0,0.0,0.0,p,-,который
1036,0.0,-,-,R,0.5160699620408375,12.0,1.0,0.0,0.0,p,-,который
1037,0.0,s,n,P,0.0,13.0,1.0,0.0,0.0,p,-,который
1038,0.0,s,m,P,0.0,14.0,1.0,0.0,0.0,p,-,который
1039,0.0,-,-,C,0.0,15.0,1.0,0.0,0.0,p,-,который
1040,0.0,s,m,A,0.5128120890240533,16.0,1.0,0.0,0.0,p,-,который
1041,0.0,-,-,S,0.0,17.0,1.0,0.0,0.0,p,-,который
1042,0.0,s,m,A,0.625138959090356,18.0,1.0,0.0,0.0,p,-,который
1043,0.0,s,m,A,0.6959304686459196,19.0,1.0,0.0,0.0,p,-,который
1044,0.0,s,m,P,0.0,20.0,1.0,0.0,0.0,p,-,который
1045,0.0,-,-,V,0.40133325543349735,21.0,1.0,0.0,0.0,p,-,который
1046,0.0,p,-,P,0.0,22.0,1.0,1.0,0.0,p,-,который
1047,0.0,s,m,N,0.43124494745917225,23.0,1.0,0.0,0.0,p,-,который
1048,0.0,-,-,V,0.0,24.0,1.0,0.0,0.0,p,-,который
1049,0.0,-,-,R,0.47840288421652316,25.0,1.0,0.0,0.0,p,-,который
1050,0.0,-,-,V,0.0,1.0,0.0,0.0,0.0,s,m,ваш
1051,0.0,p,m,A,0.4531659158165804,2.0,1.0,0.0,1.0,s,m,ваш
1052,1.0,p,m,N,0.21843020959203846,3.0,1.0,0.0,1.0,s,m,ваш
1053,0.0,s,m,A,0.3705554021482911,4.0,1.0,1.0,1.0,s,m,ваш
1054,0.0,-,-,V,0.27703257121347746,5.0,1.0,0.0,0.0,s,m,ваш
1055,0.0,p,m,N,0.0,6.0,1.0,0.0,1.0,s,m,ваш
1056,0.0,-,-,C,0.0,7.0,1.0,0.0,0.0,s,m,ваш
1057,0.0,p,f,N,0.0,8.0,1.0,0.0,0.0,s,m,ваш
1058,0.0,-,-,V,0.4368691409353616,9.0,1.0,0.0,0.0,s,m,ваш
1059,0.0,-,-,V,0.0,10.0,1.0,0.0,0.0,s,m,ваш
1060,0.0,s,m,N,0.4400628774983682,11.0,1.0,1.0,1.0,s,m,ваш
1061,0.0,-,-,S,0.0,12.0,1.0,0.0,0.0,s,m,ваш
1062,0.0,-,-,V,0.33040568859595676,13.0,1.0,0.0,0.0,s,m,ваш
1063,0.0,s,n,N,0.09559290996650993,14.0,1.0,1.0,0.0,s,m,ваш
1064,0.0,s,n,P,0.0,15.0,1.0,1.0,0.0,s,m,ваш
1065,0.0,s,m,N,0.30668120854826,16.0,1.0,1.0,1.0,s,m,ваш
1066,0.0,-,-,-,0.0,17.0,1.0,0.0,0.0,s,m,ваш
1067,0.0,-,-,V,0.5439711151784026,18.0,1.0,0.0,0.0,s,m,ваш
1068,0.0,s,m,P,0.0,19.0,1.0,1.0,1.0,s,m,ваш
1069,0.0,-,-,V,0.4147937541655279,20.0,1.0,0.0,0.0,s,m,ваш
1070,0.0,-,-,Q,0.0,21.0,1.0,0.0,0.0,s,m,ваш
1071,0.0,s,m,N,0.4001613693020572,22.0,1.0,1.0,1.0,s,m,ваш
1072,0.0,p,f,N,0.5003082488665493,23.0,1.0,0.0,0.0,s,m,ваш
1073,0.0,-,-,C,0.0,24.0,1.0,0.0,0.0,s,m,ваш
1074,0.0,-,-,R,0.5550591112495442,25.0,1.0,0.0,0.0,s,m,ваш
1075,0.0,-,-,S,0.0,1.0,0.0,0.0,0.0,s,f,ваш
1076,0.0,-,-,V,0.0,2.0,0.0,0.0,0.0,s,f,ваш
1077,0.0,-,-,Q,0.0,3.0,0.0,0.0,0.0,s,f,ваш
1078,0.0,s,n,N,0.27010716016832265,4.0,1.0,1.0,0.0,s,f,ваш
1079,1.0,s,m,P,0.0,5.0,1.0,1.0,0.0,s,f,ваш
1080,0.0,p,m,A,0.1269663894493532,6.0,1.0,0.0,0.0,s,f,ваш
1081,0.0,-,-,V,0.0,7.0,1.0,0.0,0.0,s,f,ваш
1082,0.0,p,m,A,0.5137917527741267,8.0,1.0,0.0,0.0,s,f,ваш
1083,0.0,p,m,N,0.2943637664782516,9.0,1.0,0.0,0.0,s,f,ваш
1084,0.0,s,m,A,0.3985711415238204,10.0,1.0,1.0,0.0,s,f,ваш
1085,0.0,-,-,V,0.31912024457196164,11.0,1.0,0.0,0.0,s,f,ваш
1086,0.0,p,m,N,0.0,12.0,1.0,0.0,0.0,s,f,ваш
1087,0.0,-,-,C,0.0,13.0,1.0,0.0,0.0,s,f,ваш
1088,0.0,p,f,N,0.0,14.0,1.0,0.0,1.0,s,f,ваш
1089,0.0,-,-,V,0.422103821584503,15.0,1.0,0.0,0.0,s,f,ваш
1090,0.0,-,-,V,0.0,16.0,1.0,0.0,0.0,s,f,ваш
1091,0.0,s,m,N,0.5147734431476474,17.0,1.0,1.0,0.0,s,f,ваш
1092,0.0,-,-,S,0.0,18.0,1.0,0.0,0.0,s,f,ваш
1093,0.0,-,-,V,0.3546411668458331,19.0,1.0,0.0,0.0,s,f,ваш
1094,0.0,s,n,N,0.09273898804726405,20.0,1.0,1.0,0.0,s,f,ваш
1095,0.0,s,n,P,0.0,21.0,1.0,1.0,0.0,s,f,ваш
1096,0.0,s,m,N,0.32050513988140245,22.0,1.0,1.0,0.0,s,f,ваш
1097,0.0,-,-,-,0.0,23.0,1.0,0.0,0.0,s,f,ваш
1098,0.0,-,-,V,0.5283153193905026,24.0,1.0,0.0,0.0,s,f,ваш
1099,0.0,s,m,P,0.0,25.0,1.0,1.0,0.0,s,f,ваш
1100,0.0,p,m,N,0.20204879078927057,1.0,0.0,1.0,1.0,p,m,кормилец
1101,0.0,p,m,A,0.34281327987129884,2.0,0.0,1.0,1.0,p,m,кормилец
1102,0.0,s,n,N,0.2423654944154376,3.0,1.0,0.0,0.0,p,m,кормилец
1103,0.0,s,n,A,0.33077406351913735,4.0,1.0,0.0,0.0,p,m,кормилец
1104,0.0,s,n,P,0.0,5.0,1.0,0.0,0.0,p,m,кормилец
1105,0.0,-,-,S,0.0,6.0,1.0,0.0,0.0,p,m,кормилец
1106,0.0,-,-,V,0.0,7.0,1.0,0.0,0.0,p,m,кормилец
1107,0.0,s,m,N,0.158750654980183,8.0,1.0,0.0,1.0,p,m,кормилец
1108,0.0,-,-,V,0.0,9.0,1.0,0.0,0.0,p,m,кормилец
1109,0.0,-,-,Q,0.0,10.0,1.0,0.0,0.0,p,m,кормилец
1110,0.0,s,f,N,0.34965695482696796,11.0,1.0,0.0,0.0,p,m,кормилец
1111,1.0,s,f,P,0.0,12.0,1.0,0.0,0.0,p,m,кормилец
1112,0.0,-,-,V,0.4108903877958433,13.0,1.0,0.0,0.0,p,m,кормилец
1113,0.0,-,-,P,0.0,14.0,1.0,0.0,0.0,p,m,кормилец
1114,0.0,-,-,V,0.0,15.0,1.0,0.0,0.0,p,m,кормилец
1115,0.0,-,-,R,0.4497317967551175,16.0,1.0,0.0,0.0,p,m,кормилец
1116,0.0,-,-,C,0.0,17.0,1.0,0.0,0.0,p,m,кормилец
1117,0.0,-,-,R,0.4917696924391612,18.0,1.0,0.0,0.0,p,m,кормилец
1118,0.0,-,-,V,0.485454003920635,19.0,1.0,0.0,0.0,p,m,кормилец
1119,0.0,p,m,N,0.3557618668477287,20.0,1.0,1.0,1.0,p,m,кормилец
1120,0.0,-,-,S,0.0,21.0,1.0,0.0,0.0,p,m,кормилец
1121,0.0,-,-,V,0.3325019257615117,22.0,1.0,0.0,0.0,p,m,кормилец
1122,0.0,s,m,N,0.48987886071380665,23.0,1.0,0.0,1.0,p,m,кормилец
1123,0.0,s,m,P,0.0,24.0,1.0,0.0,1.0,p,m,кормилец
1124,0.0,p,m,N,0.5357757190082325,25.0,1.0,1.0,1.0,p,m,кормилец
1125,0.0,s,m,N,0.5309759871842481,1.0,0.0,0.0,0.0,p,-,который
1126,0.0,p,m,N,0.4542087343641977,2.0,0.0,1.0,0.0,p,-,который
1127,0.0,p,f,N,0.5344685992451289,3.0,1.0,1.0,0.0,p,-,который
1128,1.0,s,f,N,0.5139255262855296,4.0,1.0,0.0,0.0,p,-,который
1129,0.0,s,f,N,0.5139255262855296,5.0,1.0,0.0,0.0,p,-,который
1130,0.0,-,-,V,0.0,6.0,1.0,0.0,0.0,p,-,который
1131,0.0,-,-,V,0.36714360625319636,7.0,1.0,0.0,0.0,p,-,который
1132,0.0,s,m,P,0.0,8.0,1.0,0.0,0.0,p,-,который
1133,0.0,-,-,-,0.0,9.0,1.0,0.0,0.0,p,-,который
1134,0.0,p,-,P,0.0,10.0,1.0,1.0,0.0,p,-,который
1135,0.0,p,m,N,0.41405286144390024,11.0,1.0,1.0,0.0,p,-,который
1136,0.0,p,m,N,0.21103076956605712,12.0,1.0,1.0,0.0,p,-,который
1137,0.0,p,m,A,0.4989108466976685,13.0,1.0,1.0,0.0,p,-,который
1138,0.0,s,n,N,0.1271833333890531,14.0,1.0,0.0,0.0,p,-,который
1139,0.0,s,n,A,0.36694697226523876,15.0,1.0,0.0,0.0,p,-,который
1140,0.0,s,n,P,0.0,16.0,1.0,0.0,0.0,p,-,который
1141,0.0,-,-,S,0.0,17.0,1.0,0.0,0.0,p,-,который
1142,0.0,-,-,V,0.0,18.0,1.0,0.0,0.0,p,-,который
1143,0.0,s,m,N,0.17411888435840442,19.0,1.0,0.0,0.0,p,-,который
1144,0.0,-,-,V,0.0,20.0,1.0,0.0,0.0,p,-,который
1145,0.0,-,-,Q,0.0,21.0,1.0,0.0,0.0,p,-,который
1146,0.0,s,f,N,0.4885618071506527,22.0,1.0,0.0,0.0,p,-,который
1147,0.0,s,f,P,0.0,23.0,1.0,0.0,0.0,p,-,который
1148,0.0,-,-,V,0.3394889653524735,24.0,1.0,0.0,0.0,p,-,который
1149,0.0,-,-,P,0.0,25.0,1.0,0.0,0.0,p,-,который
1150,0.0,-,-,V,0.34736171088376866,1.0,0.0,0.0,0.0,p,-,они
1151,0.0,-,-,C,0.0,2.0,0.0,0.0,0.0,p,-,они
1152,0.0,-,-,V,0.0,3.0,0.0,0.0,0.0,p,-,они
1153,0.0,-,-,V,0.4108858882009499,4.0,0.0,0.0,0.0,p,-,они
1154,0.0,-,-,P,0.0,5.0,0.0,0.0,0.0,p,-,они
1155,0.0,p,m,A,0.6205425054601428,6.0,1.0,1.0,0.0,p,-,они
1156,0.0,-,-,C,0.0,7.0,1.0,0.0,0.0,p,-,они
1157,0.0,p,m,A,0.6059644007848997,8.0,1.0,1.0,0.0,p,-,они
1158,0.0,-,-,V,0.575999884161061,9.0,1.0,0.0,0.0,p,-,они
1159,0.0,p,m,N,0.606005456487877,10.0,1.0,1.0,0.0,p,-,они
1160,0.0,s,n,N,0.6469984462701295,11.0,1.0,0.0,0.0,p,-,они
1161,0.0,p,m,A,0.0,12.0,1.0,1.0,0.0,p,-,они
1162,0.0,-,-,S,0.0,13.0,1.0,0.0,0.0,p,-,они
1163,1.0,p,f,N,0.5795051871212896,14.0,1.0,1.0,0.0,p,-,они
1164,0.0,s,f,N,0.3283515504402561,15.0,1.0,0.0,0.0,p,-,они
1165,0.0,s,m,N,0.44762057756475615,16.0,1.0,0.0,0.0,p,-,они
1166,0.0,s,m,A,0.0,17.0,1.0,0.0,0.0,p,-,они
1167,0.0,-,-,S,0.0,18.0,1.0,0.0,0.0,p,-,они
1168,0.0,s,f,A,0.535550642769961,19.0,1.0,0.0,0.0,p,-,они
1169,0.0,-,-,V,0.0,20.0,1.0,0.0,0.0,p,-,они
1170,0.0,s,n,N,0.376124555020139,21.0,1.0,0.0,0.0,p,-,они
1171,0.0,s,m,A,0.5888548424088469,22.0,1.0,0.0,0.0,p,-,они
1172,0.0,-,-,S,0.0,23.0,1.0,0.0,0.0,p,-,они
1173,0.0,p,m,N,0.6143202686883323,24.0,1.0,1.0,0.0,p,-,они
1174,0.0,s,m,A,0.6649104851228127,25.0,1.0,0.0,0.0,p,-,они
1175,0.0,p,m,N,0.6073393908410324,1.0,1.0,1.0,0.0,p,-,они
1176,0.0,-,-,C,0.0,2.0,1.0,0.0,0.0,p,-,они
1177,1.0,p,m,N,0.7266809736857773,3.0,1.0,1.0,0.0,p,-,они
1178,0.0,p,m,N,0.7266809736857773,4.0,1.0,1.0,0.0,p,-,они
1179,0.0,p,-,P,0.0,5.0,1.0,1.0,0.0,p,-,они
1180,0.0,-,-,V,0.3889111093349724,6.0,1.0,0.0,0.0,p,-,они
1181,0.0,p,m,N,0.451099209595079,7.0,1.0,1.0,0.0,p,-,они
1182,0.0,p,-,P,0.0,8.0,1.0,1.0,0.0,p,-,они
1183,0.0,p,m,A,0.3828162865692796,9.0,1.0,1.0,0.0,p,-,они
1184,0.0,p,-,P,0.0,10.0,1.0,1.0,0.0,p,-,они
1185,0.0,-,-,C,0.0,11.0,1.0,0.0,0.0,p,-,они
1186,0.0,-,-,-,0.0,12.0,1.0,0.0,0.0,p,-,они
1187,0.0,-,-,-,0.0,13.0,1.0,0.0,0.0,p,-,они
1188,0.0,p,f,N,0.19060599215870727,14.0,1.0,1.0,0.0,p,-,они
1189,0.0,-,-,S,0.0,15.0,1.0,0.0,0.0,p,-,они
1190,0.0,-,-,Q,0.0,16.0,1.0,0.0,0.0,p,-,они
1191,0.0,s,f,N,0.25114787569604025,17.0,1.0,0.0,0.0,p,-,они
1192,0.0,-,-,C,0.0,18.0,1.0,0.0,0.0,p,-,они
1193,0.0,p,m,N,0.0,19.0,1.0,1.0,0.0,p,-,они
1194,0.0,p,m,A,0.5456817703683969,20.0,1.0,1.0,0.0,p,-,они
1195,0.0,-,-,S,0.0,21.0,1.0,0.0,0.0,p,-,они
1196,0.0,-,-,V,0.34648098619283607,22.0,1.0,0.0,0.0,p,-,они
1197,0.0,-,-,Q,0.0,23.0,1.0,0.0,0.0,p,-,они
1198,0.0,-,-,C,0.0,24.0,1.0,0.0,0.0,p,-,они
1199,0.0,s,m,A,0.16050658141149982,25.0,1.0,0.0,0.0,p,-,они
1200,1.0,s,m,N,0.3887920727037954,1.0,0.0,0.0,0.0,p,-,который
1201,0.0,s,n,N,0.2642415567765886,2.0,0.0,0.0,0.0,p,-,который
1202,0.0,-,-,S,0.0,3.0,0.0,0.0,0.0,p,-,который
1203,0.0,-,-,Q,0.0,4.0,0.0,0.0,0.0,p,-,который
1204,0.0,-,-,V,0.0,5.0,0.0,0.0,0.0,p,-,который
1205,0.0,-,-,V,0.27438524221072125,6.0,1.0,0.0,0.0,p,-,который
1206,0.0,-,-,V,0.5027358790317494,7.0,1.0,0.0,0.0,p,-,который
1207,0.0,-,-,P,0.0,8.0,1.0,0.0,0.0,p,-,который
1208,0.0,p,-,P,0.0,9.0,1.0,1.0,0.0,p,-,который
1209,0.0,s,f,N,0.09108570459372564,10.0,1.0,0.0,0.0,p,-,который
1210,0.0,-,-,S,0.0,11.0,1.0,0.0,0.0,p,-,который
1211,0.0,s,m,P,0.0,12.0,1.0,0.0,0.0,p,-,который
1212,0.0,-,-,S,0.0,13.0,1.0,0.0,0.0,p,-,который
1213,0.0,s,f,N,0.2227118685414317,14.0,1.0,0.0,0.0,p,-,который
1214,0.0,-,-,S,0.0,15.0,1.0,0.0,0.0,p,-,который
1215,0.0,s,m,N,0.4511953009816636,16.0,1.0,0.0,0.0,p,-,который
1216,0.0,s,m,A,0.3128248739155397,17.0,1.0,0.0,0.0,p,-,который
1217,0.0,s,m,P,0.0,18.0,1.0,0.0,0.0,p,-,который
1218,0.0,-,-,Q,0.0,19.0,1.0,0.0,0.0,p,-,который
1219,0.0,-,-,V,0.43378660135891206,20.0,1.0,0.0,0.0,p,-,который
1220,0.0,p,m,N,0.06686406938082826,21.0,1.0,1.0,0.0,p,-,который
1221,0.0,p,-,P,0.0,22.0,1.0,1.0,0.0,p,-,который
1222,0.0,s,f,N,0.4659547118448669,23.0,1.0,0.0,0.0,p,-,который
1223,0.0,-,-,C,0.0,24.0,1.0,0.0,0.0,p,-,который
1224,0.0,p,m,A,0.2506967070867038,25.0,1.0,1.0,0.0,p,-,который
1225,0.0,s,n,N,0.31816833111339504,1.0,1.0,0.0,0.0,p,-,они
1226,0.0,-,-,S,0.0,2.0,1.0,0.0,0.0,p,-,они
1227,0.0,s,f,N,0.4659571159567327,3.0,1.0,0.0,0.0,p,-,они
1228,0.0,s,f,P,0.33084186689761297,4.0,1.0,0.0,0.0,p,-,они
1229,0.0,s,m,N,0.40349527992829337,5.0,1.0,0.0,0.0,p,-,они
1230,0.0,s,m,P,0.33084186689761297,6.0,1.0,0.0,0.0,p,-,они
1231,0.0,p,f,N,0.27259745706034855,7.0,1.0,1.0,0.0,p,-,они
1232,1.0,p,m,N,0.27408992415332734,8.0,1.0,1.0,0.0,p,-,они
1233,0.0,-,-,P,0.0,9.0,1.0,0.0,0.0,p,-,они
1234,0.0,-,-,V,0.3489897194603293,10.0,1.0,0.0,0.0,p,-,они
1235,0.0,s,m,P,0.0,11.0,1.0,0.0,0.0,p,-,они
1236,0.0,-,-,V,0.0,12.0,1.0,0.0,0.0,p,-,они
1237,0.0,-,-,Q,0.0,13.0,1.0,0.0,0.0,p,-,они
1238,0.0,s,m,N,0.0,14.0,1.0,0.0,0.0,p,-,они
1239,0.0,s,m,N,0.4631086144799083,15.0,1.0,0.0,0.0,p,-,они
1240,0.0,s,m,N,0.4631086144799083,16.0,1.0,0.0,0.0,p,-,они
1241,0.0,-,-,V,0.0,17.0,1.0,0.0,0.0,p,-,они
1242,0.0,s,m,N,0.09441167625495991,18.0,1.0,0.0,0.0,p,-,они
1243,0.0,s,m,A,0.2373110142523545,19.0,1.0,0.0,0.0,p,-,они
1244,0.0,s,m,P,0.0,20.0,1.0,0.0,0.0,p,-,они
1245,0.0,p,-,P,0.0,21.0,1.0,1.0,0.0,p,-,они
1246,0.0,p,m,N,0.2974660399676928,22.0,1.0,1.0,0.0,p,-,они
1247,0.0,-,-,V,0.4665574567467034,23.0,1.0,0.0,0.0,p,-,они
1248,0.0,s,m,N,0.4316266270690716,24.0,1.0,0.0,0.0,p,-,они
1249,0.0,s,m,N,0.4216045470447612,25.0,1.0,0.0,0.0,p,-,они
1250,0.0,s,m,N,0.0,1.0,0.0,0.0,0.0,p,-,они
1251,0.0,-,-,M,0.0,2.0,0.0,0.0,0.0,p,-,они
1252,0.0,s,f,N,0.33073870717821874,3.0,1.0,0.0,0.0,p,-,они
1253,0.0,s,f,N,0.04306071569433244,4.0,1.0,0.0,0.0,p,-,они
1254,0.0,-,-,S,0.0,5.0,1.0,0.0,0.0,p,-,они
1255,0.0,-,-,V,0.0,6.0,1.0,0.0,0.0,p,-,они
1256,0.0,-,-,R,0.07133170737065098,7.0,1.0,0.0,0.0,p,-,они
1257,1.0,p,m,N,0.28131969636642246,8.0,1.0,1.0,0.0,p,-,они
1258,0.0,s,m,N,0.37380762916296856,9.0,1.0,0.0,0.0,p,-,они
1259,0.0,s,m,N,0.3336392323204625,10.0,1.0,0.0,0.0,p,-,они
1260,0.0,s,m,N,0.5390593749689601,11.0,1.0,0.0,0.0,p,-,они
1261,0.0,s,m,N,0.5390593749689601,12.0,1.0,0.0,0.0,p,-,они
1262,0.0,s,m,P,0.0,13.0,1.0,0.0,0.0,p,-,они
1263,0.0,s,f,N,0.42742549733929375,14.0,1.0,0.0,0.0,p,-,они
1264,0.0,-,-,C,0.0,15.0,1.0,0.0,0.0,p,-,они
1265,0.0,s,n,N,0.4841272861387801,16.0,1.0,0.0,0.0,p,-,они
1266,0.0,s,n,P,0.0,17.0,1.0,0.0,0.0,p,-,они
1267,0.0,-,-,S,0.0,18.0,1.0,0.0,0.0,p,-,они
1268,0.0,s,n,N,0.4853976178986378,19.0,1.0,0.0,0.0,p,-,они
1269,0.0,s,n,A,0.31367043174839593,20.0,1.0,0.0,0.0,p,-,они
1270,0.0,-,-,V,0.5027501917143472,21.0,1.0,0.0,0.0,p,-,они
1271,0.0,-,-,C,0.0,22.0,1.0,0.0,0.0,p,-,они
1272,0.0,p,f,N,0.37177655400612775,23.0,1.0,1.0,0.0,p,-,они
1273,0.0,p,m,A,0.14940552698729892,24.0,1.0,1.0,0.0,p,-,они
1274,0.0,-,-,S,0.0,25.0,1.0,0.0,0.0,p,-,они
1275,0.0,-,-,R,0.0,1.0,0.0,0.0,0.0,p,-,они
1276,1.0,p,m,N,0.24302950724275804,2.0,1.0,1.0,0.0,p,-,они
1277,0.0,p,m,A,0.10242934866414463,3.0,1.0,1.0,0.0,p,-,они
1278,0.0,-,-,V,0.2822315636521457,4.0,1.0,0.0,0.0,p,-,они
1279,0.0,-,-,Q,0.0,5.0,1.0,0.0,0.0,p,-,они
1280,0.0,s,n,P,0.0,6.0,1.0,0.0,0.0,p,-,они
1281,0.0,s,m,A,0.33336298625976757,7.0,1.0,0.0,0.0,p,-,они
1282,0.0,-,-,R,0.0,8.0,1.0,0.0,0.0,p,-,они
1283,0.0,s,f,N,0.6348370017225919,9.0,1.0,0.0,0.0,p,-,они
1284,0.0,-,-,C,0.0,10.0,1.0,0.0,0.0,p,-,они
1285,0.0,s,m,N,-0.11280114001919822,11.0,1.0,0.0,0.0,p,-,они
1286,0.0,p,n,N,-0.05774960117995294,12.0,1.0,1.0,0.0,p,-,они
1287,0.0,-,-,M,0.0,13.0,1.0,0.0,0.0,p,-,они
1288,0.0,-,-,S,0.0,14.0,1.0,0.0,0.0,p,-,они
1289,0.0,-,-,Q,0.2131942579487235,15.0,1.0,0.0,0.0,p,-,они
1290,0.0,-,-,V,0.0,16.0,1.0,0.0,0.0,p,-,они
1291,0.0,s,f,N,0.6408194738155115,17.0,1.0,0.0,0.0,p,-,они
1292,0.0,s,m,N,0.5476170628412724,18.0,1.0,0.0,0.0,p,-,они
1293,0.0,s,m,A,0.43648367842506375,19.0,1.0,0.0,0.0,p,-,они
1294,0.0,-,-,C,0.0,20.0,1.0,0.0,0.0,p,-,они
1295,0.0,s,f,A,0.5425846060448134,21.0,1.0,0.0,0.0,p,-,они
1296,0.0,s,f,N,0.0,22.0,1.0,0.0,0.0,p,-,они
1297,0.0,s,f,A,0.5677653213754095,23.0,1.0,0.0,0.0,p,-,они
1298,0.0,-,-,C,0.0,24.0,1.0,0.0,0.0,p,-,они
1299,0.0,s,f,A,0.313837592105162,25.0,1.0,0.0,0.0,p,-,они
1300,1.0,s,f,N,0.7195542623622462,1.0,0.0,0.0,0.0,-,-,ее
1301,0.0,s,f,A,0.04510164737057792,2.0,0.0,0.0,0.0,-,-,ее
1302,0.0,s,f,A,0.7102359658397582,3.0,0.0,0.0,0.0,-,-,ее
1303,0.0,-,-,C,0.0,4.0,0.0,0.0,0.0,-,-,ее
1304,0.0,s,f,A,0.617093235153292,5.0,0.0,0.0,0.0,-,-,ее
1305,0.0,s,f,A,0.6410813873360761,6.0,1.0,0.0,0.0,-,-,ее
1306,0.0,-,-,V,0.0,7.0,1.0,0.0,0.0,-,-,ее
1307,0.0,-,-,R,0.2669658433545047,8.0,1.0,0.0,0.0,-,-,ее
1308,0.0,-,-,P,0.0,9.0,1.0,1.0,0.0,-,-,ее
1309,0.0,s,n,A,0.22201387127726468,10.0,1.0,0.0,0.0,-,-,ее
1310,0.0,-,-,Q,0.0,11.0,1.0,0.0,0.0,-,-,ее
1311,0.0,-,-,C,0.0,12.0,1.0,0.0,0.0,-,-,ее
1312,0.0,s,m,N,0.3207221371732258,13.0,1.0,0.0,0.0,-,-,ее
1313,0.0,-,-,S,0.0,14.0,1.0,0.0,0.0,-,-,ее
1314,0.0,-,-,C,0.0,15.0,1.0,0.0,0.0,-,-,ее
1315,0.0,p,f,N,0.5841190056684997,16.0,1.0,0.0,0.0,-,-,ее
1316,0.0,-,-,S,0.0,17.0,1.0,0.0,0.0,-,-,ее
1317,0.0,-,-,C,0.0,18.0,1.0,0.0,0.0,-,-,ее
1318,0.0,s,m,N,0.44293084792438103,19.0,1.0,0.0,0.0,-,-,ее
1319,0.0,-,-,S,0.0,20.0,1.0,0.0,0.0,-,-,ее
1320,0.0,-,-,C,0.0,21.0,1.0,0.0,0.0,-,-,ее
1321,0.0,-,-,V,0.0,22.0,1.0,0.0,0.0,-,-,ее
1322,0.0,s,f,N,0.4608124559158149,23.0,1.0,0.0,0.0,-,-,ее
1323,0.0,s,f,P,0.0,24.0,1.0,0.0,0.0,-,-,ее
